,name,longitude,latitude
649,Port-Royal-Hôtel,2.351382,48.83699
650,Għajnsielem,14.28808,36.027342
651,Korsakovskiy,37.339253,53.179704
652,Asjen,-5.62284,34.8519
653,Tlaxcoapan,-99.222906,20.090673
654,Santaluz,-39.372713,-11.252395
655,Marriott Burbank Airport Hotel & Convention Center,-118.34879,34.19445
656,Hotel Pinang,117.527194,0.496806
657,Beckingen,6.703533,49.390102
658,Memuro-minami,143.0365,42.90717
659,Pinardville,-71.510562,42.996309
660,Asadabad,71.14697,34.87311
661,Diplahan,122.95921,7.78628
662,Barcaldine,145.28542,-23.55353
663,Helotes,-98.686826,29.576746
664,Karia Ba Mohamed,-5.2138,34.37094
665,Būr Fu’ād,32.31955,31.24408
666,Hotel Cantábrico Llanes,-4.752721,43.418906
667,Amber Hotel Hilden/Düsseldorf,6.930677,51.169155
668,Berdsk,83.091842,54.761112
669,Sakakah,40.20641,29.96974
670,Paredes Hotel Apartamento,-8.34201,41.2052
671,Mumbwa,27.0619,-14.98293
672,Ancien hôtel de Francheville,-2.757532,47.655739
673,Quezon Premier Hotel,121.402662,13.928279
674,Tara Hotel,-8.440982,54.636853
675,Bocaina de Minas,-44.396867,-22.172449
676,MATALA Resort Hotel,121.280338,13.174744
677,San Luis de Palenque,-71.73167,5.42139
678,Canterbury Hotel,1.069597,51.272731
679,Dongxiaozhai,113.38949,39.58841
680,Xuzhou,117.1779,34.266233
681,San Isidro,126.08458,6.82522
682,Burlington Hotel,-1.150833,50.656812
683,Măieruș,25.538062,45.89902
684,Marriott Ghent Hotel,3.7201,51.0545
685,Combs-la-Ville,2.563887,48.658911
686,São Tomás de Aquino,-47.100278,-20.783692
687,Roca Sales,-51.80932,-29.221728
688,Tehuantepec,-95.24308,16.317408
689,Ilkeston,-1.30951,52.97055
690,Fermo,13.717803,43.160995
691,Chengxiang,114.52565,24.74442
692,Ramos Hotel,29.14237,36.5714
693,The Hills Bukittinggi Hotel & Convention,100.368027,-0.305854
694,Barcs,17.456874,45.957059
695,Tiptree,0.743139,51.816309
696,Adamo Hotel,108.24874,16.048907
697,Van Buren Township,-83.48382,42.22032
698,Recaș,21.510996,45.801166
699,Penacova,-8.28237,40.26884
700,Zalau,23.058772,47.192908
701,Courtepin,7.124182,46.861501
702,Talleres Barbasán,-0.890945,41.641501
703,Liberty Hotel,-1.741478,48.10522
704,Del Marcos Hotel,-116.548242,33.819129
705,Oadby,-1.08354,52.60621
706,Xing Deng Hotel,125.55867,-8.56025
707,Simbach am Inn,13.018799,48.264171
708,Bibbiena,11.813536,43.697192
709,Franklin Hotel,-103.731247,44.376181
710,Ait Bouchta,-3.87278,35.00094
711,Conakry,-13.597,9.603
712,Harelbeke,3.31078,50.86485
713,Pasvalys,24.39927,56.062703
714,Grand Hotel Villa Itria,15.097439,37.604962
715,Cheadle Heath,-2.194608,53.400437
716,Hornsey,-0.111683,51.586322
717,Bartlett,-89.824042,35.233002
718,Luruaco,-75.14309,10.60921
719,Achikulak,44.824656,44.545992
720,Arlington Hotel,-6.260807,53.347306
721,Chukhloma,42.700059,58.753636
722,Oestrich-Winkel,8.019209,50.002724
723,Valença do Piauí,-41.737285,-6.404007
724,Hotel-Restaurant Homberger Hof,9.107668,51.120361
725,Vetschau,14.087572,51.782938
726,Porthcawl Hotel,-3.704011,51.47682
727,Santa Helena Hotel,28.15136,36.40606
728,Dammartin-en-Goële,2.689327,49.058984
729,Bislig,126.31639,8.21528
730,Yibin Hotel,104.618317,28.767293
731,Huntington Station,-73.404398,40.845452
732,Greeley,-104.771307,40.411237
733,Amara Hotel,-77.111637,-12.069826
734,Chongqing Hotel,101.91004,21.637494
735,Hotel Schaumburg,9.271714,51.984171
736,Brookline,-71.141356,42.322764
737,AC PALACIO DE SAN ESTEBAN Hotel,-5.66385,40.96
738,Valdagno,11.30345,45.645502
739,La Roche-sur-Foron,6.310183,46.069418
740,Alapayevsk,61.692678,57.842775
741,Titusville,-80.818444,28.582776
742,São Francisco do Piauí,-42.541897,-7.24261
743,Ryl'skiy,34.575407,51.58229
744,Popova Kula Hotel,20.80443,41.11334
745,Abbotsford Hotel,-122.338404,49.039884
746,Stonewood Hotel,125.172372,6.119376
747,Luling,-90.36647,29.93215
748,Sheraton Sapporo Hotel,141.3453,43.0549
749,Weatherford Hotel,-111.648976,35.198426
750,Hotel Alvorada,-54.589396,-25.506667
751,Park-Hotel Izhevsk,53.21549,56.85321
752,Crocus Gere Bor Hotel,18.451953,45.866862
753,Oneida County,-75.402584,43.219598
754,SAMARA Hotel,38.782232,8.983937
755,Hotel Stadt Gernsbach,8.338367,48.764933
756,Äetsä,22.692579,61.280832
757,Quinta De Villanueva Hotel,-4.55085,43.36155
758,Arba Minch,37.55,6.03333
759,Łuków,22.379575,51.931985
760,Poirino,7.84764,44.917815
761,Eaton Socon,-0.28925,52.21752
762,Mayorga,125.0,10.9
763,Grinnell,-92.724701,41.744323
764,Meschede,8.288084,51.345672
765,Spring Creek,-111.636491,40.213098
766,Százhalombatta,18.894639,47.28933
767,Beloozersk,25.1784,52.4731
768,Bulalacao Hotel & Restaurant,121.343,12.328645
769,Heysham,-2.89322,54.04367
770,Rudnogorsk,103.7519,57.2639
771,New Brunswick,-66.334856,46.595511
772,Lennox Hotel,-68.87945,-33.03668
773,Sikasso,-5.66654,11.31755
774,Sagua La Grande,-80.07556,22.80667
775,Ijevan,45.14922,40.87832
776,Hawaiian Beaches,-154.926363,19.544206
777,Siuna,-84.77725,13.73321
778,Grytviken Kino,-36.510201,-54.280084
779,Vecumnieki,24.523865,56.6056
780,Snowflake,-110.10568,34.51431
781,Savignano sul Panaro,11.034327,44.48129
782,Hotel Cisneros,-3.366641,40.471386
783,Lanaken,5.648161,50.892164
784,Saharanpur,77.556076,29.957327
785,São Joaquim do Monte,-35.808708,-8.430868
786,Sainte-Livrade-sur-Lot,0.592263,44.397771
787,Tururu,-39.439441,-3.596455
788,Hotel Verde Solaro,-58.398213,-32.163565
789,Caibiran,124.55,11.55
790,Cubatão,-46.41687,-23.880309
791,Hotel Majagua,-75.727828,10.181575
792,Mercure Charlestown Hotel,151.704712,-32.954967
793,Osceola,-89.992964,35.693819
794,São José da Coroa Grande,-35.151754,-8.894986
795,Zumikon (Dorfkern),8.62383,47.33056
796,Apar-T-Hotel Porta Westfalica,-57.566045,-25.261645
797,Waikanae,175.066244,-40.876568
798,Cidade de Nacala,40.67278,-14.54278
799,Naifaru,73.36571,5.44438
800,Hotel Andira,116.987689,-0.421693
801,Funingzhuang,125.94695,44.54332
802,Yurihonjo,140.16498,39.29336
803,Syzran',48.457362,53.165269
804,Tourves,5.923233,43.407227
805,Benátky nad Jizerou,14.829254,50.288094
806,Macarthur Hotel,142.001473,-38.03406
807,Hotel Maria da Fé,-45.230744,-22.853361
808,As Sallum Airport,25.283701,31.4573
809,Baldwin Park,-117.96888,34.083408
810,Odessa Hotel,34.050036,35.018031
811,Tha Chang,98.999173,9.3087
812,Hotel Nações,-51.391356,-22.137687
813,Matias Barbosa,-43.324829,-21.865788
814,Goiás Hotel,-52.550219,-17.555772
815,Puerto Triunfo,-74.64029,5.87262
816,White Tank Hotel,147.202841,-33.92221
817,Buchen in Odenwald,9.32293,49.52416
818,Hotel Bad Minden,8.901616,52.276636
819,Le Grand Hotel Roubaix,3.172,50.6921
820,Tibagi,-50.413886,-24.516427
821,Pojuca,-38.33053,-12.419512
822,B&b Hôtel Castres Centre Gambetta,2.239539,43.603111
823,San Carlos Hotel,-73.9718,40.7562
824,Figueres,2.962786,42.265863
825,Selargius,9.165989,39.254537
826,Mojokerto,112.510122,-7.586007
827,Gaillac,1.89833,43.90056
828,Fukaura Machi,140.0183,40.60487
829,Vaiano,11.125721,43.964144
830,Holiday Inn Express Hotel & Suites Lewisburg,-80.431261,37.809939
831,Hermosillo,-110.961245,29.08663
832,Saint-Laurent-du-Var,7.185433,43.672863
833,Boudjima,4.15187,36.80218
834,Ergoldsbach,12.202373,48.691695
835,Fazenda Hotel Tabapuã,-48.822191,-15.777093
836,Mount Washington Hotel,-71.4465,44.2527
837,Hôtel de Ville de Soissons,3.328544,49.383727
838,Budakalász,19.047226,47.623672
839,Contich,4.449273,51.135016
840,Pegognaga,10.858409,44.993974
841,Sanom,103.763336,15.171788
842,Lorquí,-1.250517,38.090605
843,Piccolo Hotel Nogara,11.065778,45.176224
844,Sedriano,8.968375,45.492195
845,Central Saanich Branch,-123.418118,48.595703
846,Bagabag,121.2542,16.6068
847,Hampshire Hotel Emmen,6.902771,52.779859
848,Las Heras,-69.210875,-32.394243
849,Luís Domingues,-45.898531,-1.329669
850,Komsomol's'ke,36.539932,49.586649
851,Sezimovo Ústí,14.688149,49.386859
852,Shijiazhuang Huabei Hotel,114.4833,38.05
853,Bertolínia,-43.954613,-7.636092
854,Menominee Casino-Bingo-Hotel,-88.630486,44.861428
855,Fundenii,26.347219,44.383151
856,Kangbaoding,96.58441,30.35228
857,Po Hotel,110.416036,-6.978529
858,Non Sung,102.332477,15.172949
859,Lushnjë,19.716003,40.940001
860,Magsaysay,125.18333,6.76667
861,Dovol'noye,79.668312,54.499375
862,Apapa,3.366127,6.438916
863,Nomimachi,136.48468,36.40969
864,Bielsk Podlaski,23.190326,52.775495
865,Sheraton Pleasanton Hotel,-121.930052,37.69859
866,Hotel Gander,-54.6152,48.949355
867,Lemmon Valley,-119.83871,39.705701
868,Maple Glen,-75.178926,40.17708
869,Owasso,-95.839272,36.280517
870,Malyn,29.23833,50.77233
871,Chenzhou Huatian Hotel,117.5166,30.7666
872,Kunhegyes,20.632314,47.367311
873,Ile-Ife,4.56032,7.4824
874,Thalheim,14.037276,48.15117
875,Bowdon Hotel & Leisure Club,-2.35236,53.37747
876,Seneca Hotel,-87.621389,41.898681
877,NordWest-Hotel Bad Zwischenahn,8.028104,53.183087
878,Gujranwala Division,74.09095,32.33393
879,Kyneton Hotel,144.447877,-37.243888
880,North Bend,-124.234608,43.408468
881,Komsomol'skoye,58.0058,52.5087
882,Santa Bárbara,-88.23611,14.91944
883,Riverside Hotel Branston,-1.66439,52.78704
884,Hotel Mataram,116.120952,-8.587117
885,Holon,34.780119,32.008484
886,Longview Suites Hotel,36.763772,-1.363188
887,Sesheke,24.29684,-17.47593
888,Scionzier,6.557029,46.068073
889,Heist-op-den-Berg,4.722834,51.078083
890,Karachayevsk,41.911941,43.772182
891,Taishan Hotel,85.31175,27.711311
892,Tropical Hotel Canico,-8.64349,40.77587
893,Sakata,139.855,38.91667
894,Bronte Hotel,31.052069,-17.817365
895,Hotel Taroudannt,-8.883478,30.46919
896,Mátészalka,22.311171,47.953511
897,San Cipriano Picentino,14.874051,40.719848
898,Gaya Hotel,116.076413,5.981965
899,Pinsk,26.0951,52.1229
900,adel bise hotel,100.15668,49.63295
901,Velbert-Neviges,7.090799,51.313037
902,Waltham Forest,-0.03333,51.56667
903,Jewett City,-71.979988,41.606004
904,Bélbéji,7.98282,14.6769
905,Austin Friar Hotel,-7.337231,53.526281
906,Viseu Garden Hotel,-7.915826,40.692218
907,Humpolec,15.356284,49.541171
908,Perola do Oeste,-53.83333,-25.85
909,Angelina Hôtel,-1.680388,48.109763
910,Villafranca Tirrena,15.437584,38.240188
911,IBB Hotel Ingelheim,8.055995,49.975061
912,Sanary-sur-Mer,5.791955,43.125939
913,Tegucigalpa,-87.20681,14.0818
914,Hotel Samokov Borovets,23.605,42.26667
915,Al Khawr,51.50583,25.68389
916,Former Marysville Hotel,-66.588949,45.979059
917,Itapebi,-39.529907,-15.969406
918,Monfestino,10.788429,44.42634
919,Hialeah,-80.283439,25.85304
920,Ostrów Mazowiecka,21.899527,52.801894
921,Memmingen,10.176935,47.988092
922,Cuito,16.93333,-12.38333
923,Yuzawa New Otani Hotel,138.80558,36.93768
924,São Pedro do Sul,-8.068545,40.759453
925,Horwood House Hotel,-0.84319,51.9588
926,Huauchinango Municipality,-98.062275,20.173941
927,Eloy Alfaro Hotel,-79.88843,-2.20743
928,Tomelloso,-3.018661,39.160601
929,Borovskoy,64.18405,53.79442
930,Marriott Hotel - Norwalk,-118.0706,33.9129
931,Lößnitz,12.723519,50.614792
932,Chalco Municipality,-98.8978,19.266337
933,Kalininsk,44.474812,51.502403
934,Broadview Park,-80.208886,26.097929
935,Portsmouth Beach Hotel,-61.460074,15.555041
936,Dehe Hotel Yichun,128.87864,47.72454
937,Shilka,116.03333,51.85
938,Hechi,107.841694,24.484488
939,Toritto,16.680592,40.998035
940,Orange Hotel,100.879857,12.886896
941,Hotel Manta,-52.342403,-31.766872
942,Pfastatt,7.305476,47.770185
943,Amares,-8.3489,41.63125
944,Royal Chiayi Hotel,120.4,23.4
945,Hotel ABH Chetumal,-88.296878,18.500434
946,Freren,7.542921,52.48739
947,Damaturu,11.9608,11.747
948,Mentor,-81.33955,41.66616
949,Marles-les-Mines,2.50065,50.497859
950,New London Hotel,39.232006,-6.800854
951,Waycross,-82.3557,31.21368
952,Trempealeau Hotel,-91.442246,44.004582
953,Arcadia Hotel,8.79725,52.197985
954,Sweet Home Hotel,12.499676,41.89909
955,Hotel Chorotega,-84.832891,9.979183
956,Vila Vivari hotel road,22.913971,37.538845
957,Pyatigorsk,43.067117,44.029731
958,Hôtel Muret,1.258965,45.830275
959,capela do Hotel Palece Curia,-8.462452,40.423622
960,Valle de la Laguna,-105.269607,20.727424
961,Tamallalt,-7.52616,31.82885
962,Loanda Hotel,13.239077,-8.824188
963,Hotel Brandenburg,13.052245,53.147602
964,Kryvyi Rih,33.38044,47.90966
965,Saint-Fons,4.849665,45.703376
966,Balabyne,35.2131,47.741015
967,South St. Paul Hotel & Conference Center,-93.0295,44.8739
968,Tagana-An,125.59059,9.70676
969,Douglas Hotel,21.114546,37.849945
970,Meinerzhagen,7.640844,51.107859
971,Laurel Hotel,116.40741,39.90421
972,Ras Tabouda,-4.75255,34.02831
973,Gonfreville,-1.40476,49.22893
974,Varazdin Hotel,14.71759,45.15477
975,La Baule-Escoublac,-2.362073,47.287108
976,Iaçu,-40.218955,-12.774412
977,Caluquembe,14.68333,-13.78333
978,Cambean Hotels Miami - Miami Beach Hotels,-80.130349,25.786506
979,Bom Conselho,-36.684246,-9.168817
980,Municipality of Baroy,123.8229,7.98
981,Sylvester,-83.836268,31.526959
982,Timmiarmiut Fjord,-42.978305,62.676965
983,Ust’-Dzheguta,41.9763,44.0834
984,Terrell Hills,-98.447391,29.476639
985,Saltara,12.898158,43.75279
986,Groitzsch,12.285576,51.152699
987,Ranstadt,8.984261,50.356841
988,George Hotel,-2.315552,52.375788
989,La Grange Hotel,-73.3075,40.697222
990,Albuera,124.6945,10.9158
991,Hotel Windham,-79.875446,-2.179245
992,Powiat mikołowski,18.83689,50.15133
993,Beilen,6.51389,52.86333
994,Hotel Veszprém,17.912718,47.092513
995,Haysville,-97.35227,37.56446
996,Meliana,-0.349522,39.528262
997,South Bend,-86.267592,41.666386
998,Tigoa,160.06514,-11.5521
999,Bhopal,77.435763,23.235467
1000,Götzis,9.642715,47.33591
1001,Batman,41.13221,37.88738
1002,Santa Rosa de Copán,-88.77917,14.76667
1003,Kasba Tadla,-6.26844,32.5977
1004,Corbin Hotel,11.7363,48.4021
1005,West Clarkston-Highland,-117.06822,46.408558
1006,Fara in Sabina,12.73,42.20972
1007,Stolzenau,9.071698,52.515605
1008,san felipe hotel,-75.53083,10.40917
1009,Ongwediva,15.76667,-17.78333
1010,Forest City Phoenix Hotel,103.594275,1.33612
1011,Fabrica di Roma,12.299443,42.333395
1012,Bariadi,33.98333,-2.8
1013,Uthai Thani,100.025008,15.384481
1014,Charleston Hotel,-0.233878,5.60668
1015,Sao Miguel Park Hotel,-25.67195,37.74398
1016,Punxsutawney,-78.969491,40.944448
1017,Ayres Hotel Laguna Woods,-117.7344,33.6089
1018,Navotas,120.95,14.66667
1019,Ivanić-Grad,16.390078,45.704317
1020,Kellinghusen,9.717588,53.954233
1021,Penwortham,138.64171,-33.92321
1022,Granada Hotel,-45.059092,-22.11715
1023,Goulds Mill,-72.478766,43.294201
1024,Hotel Villa Alemana,-71.373583,-33.04346
1025,Highbridge,-2.98333,51.21667
1026,Juan Rodríguez Clara,-95.40833,17.98333
1027,Hotel Casa Branca,-8.668874,41.130705
1028,Murça,-7.45505,41.4089
1029,Makedonska Kamenica,22.59194,42.02
1030,Cangzhou,117.220083,38.052111
1031,Tabant,-6.41049,31.65255
1032,Oshawa,-78.825991,43.827693
1033,Nanticoke,-75.999877,41.200159
1034,Mangalagiri,80.559133,16.429252
1035,Gucheng Chengguanzhen,111.63476,32.26604
1036,Nasukarasuyama,140.126837,36.668997
1037,Kaštel Stari,16.35,43.55
1038,Burton Hotel,-3.031357,52.202909
1039,Lusanga,37.655244,-6.817138
1040,Clearlake Hotel,-0.186264,51.50128
1041,Sermide,11.296651,45.003464
1042,Hôtel-Dieu,3.295246,48.560824
1043,Gardiner Lane,-85.673945,38.214701
1044,Mecatlán,-97.681446,20.210329
1045,West Springfield,-77.226687,38.777968
1046,Linlithgow,-3.60364,55.97639
1047,Tijucas,-48.639279,-27.242607
1048,Vinci Hotel,19.83887,50.10905
1049,Petrolândia,-38.22173,-8.978521
1050,Hotel Kantoria,20.987919,50.023316
1051,Lysyanka,30.82946,49.25229
1052,Makawao,-156.320072,20.845646
1053,Schliersee,11.857395,47.736714
1054,Koprivnica-Krizevci,16.853622,46.184315
1055,Firmino Alves,-39.924153,-14.989554
1056,Sebring,-81.454995,27.492041
1057,Antequera Golf Hotel,-4.422,36.737
1058,Hotel Laurens,8.970125,44.391289
1059,Dauis,123.86583,9.62528
1060,Lackland AFB FD,-98.616451,29.388258
1061,Teixeira de Freitas,-39.738845,-17.540598
1062,Wutong Mountain - Great Panorama,114.210093,22.577226
1063,Kanasha Hotel,98.685429,3.578626
1064,Liancheng Hotel,117.3833,33.2166
1065,Hotel La Caminatha,12.133443,46.381238
1066,Douglas Hotel,21.114546,37.849945
1067,Nagqu Prefecture,92.059936,31.480209
1068,Gabès,10.0982,33.88146
1069,Partizánske,18.385525,48.629004
1070,Tillman's Corner,-88.170399,30.588087
1071,Woking Hotel,-0.555768,51.320526
1072,Fürstenfeldbruck,11.25548,48.181155
1073,Kurtamysh,64.434257,54.910174
1074,Sukhodil's'k,39.72698,48.35022
1075,Honeoye Falls,-77.59174,42.954119
1076,Fort Mitchell,-84.554796,39.045531
1077,Piritiba,-40.559457,-11.729431
1078,Kartaly,60.646541,53.0529
1079,Zapotlán de Juárez,-98.865081,19.974401
1080,Kumertau,55.835912,52.7764
1081,Liberty Lake,-117.103888,47.670846
1082,Penalva do Castelo,-7.697132,40.677784
1083,Hotel Osijek,18.679871,45.562406
1084,Valrico,-82.23515,27.919204
1085,Nishinomiya-hama,135.33199,34.71562
1086,Illingen,7.051725,49.373661
1087,Džamija u Odžacima,18.226013,43.51842
1088,Welkenraedt,5.980893,50.658648
1089,Youganning,101.61141,34.73564
1090,Creswell Hotel (historical),-93.75142,32.50995
1091,Cândido Mota,-50.390465,-22.74596
1092,Săcueni,22.08579,47.356334
1093,Krupki,29.1374,54.3178
1094,Seysses,1.305251,43.497744
1095,Taviano,18.085754,39.980591
1096,Aguazul,-72.54706,5.17282
1097,Northfleet,0.323967,51.445945
1098,Muzo,-74.10778,5.53528
1099,Iijima-machi,137.87855,35.67449
1100,Jaraíz de la Vera,-3.743243,40.406499
1101,Santana Hotel,-8.735382,41.350604
1102,Villa de Álvarez,-103.73333,19.25
1103,West Manchester Township,-76.798358,39.948638
1104,Cheltenham Hotel,175.660579,-40.138068
1105,San Dionisio del Mar,-94.757157,16.323726
1106,Jataúba,-36.497503,-7.989858
1107,Bélabo,13.3,4.93333
1108,Nantong Hotel,106.560341,29.529667
1109,Ngorongoro,35.48747,-3.23973
1110,Reignier,6.269052,46.129846
1111,Draytonian Hotel,-3.04662,53.812911
1112,Mengdongxia,106.342,23.5533
1113,Pivijay,-74.61621,10.46168
1114,Vista Alegre Hotel Fazenda,-43.796832,-16.675013
1115,Novi di Modena,10.899754,44.890822
1116,Arpajon-sur-Cère,2.452433,44.906893
1117,Le Champ De Mars Hotel,57.50911,-20.169762
1118,East Porterville,-118.970644,36.060329
1119,AC Hotel Worcester,-71.799016,42.261703
1120,Leusden,5.43194,52.1325
1121,Lochearnhead Hotel,-4.275772,56.385793
1122,Hotel Grünwalderhof,11.201131,46.678554
1123,Kervignac,-3.200829,47.795994
1124,Hotel Apacheta,-70.328165,-18.492032
1125,West Rockhill Township,-75.38296,40.37232
1126,Bangalore,77.60625,12.96557
1127,Hotel Livada,16.221564,46.683603
1128,Pulaski,-80.765033,37.050424
1129,Reocín,-4.09403,43.33915
1130,General Sampaio,-39.444936,-4.044219
1131,Bad Schwartau,10.686052,53.915714
1132,Valley Park Hotel,31.582853,4.856982
1133,Swift Current,-107.796267,50.288081
1134,Ambanja,48.45,-13.68333
1135,Beaconsfield Hotel,-0.09887,51.57628
1136,Balilihan,123.98333,9.75
1137,Prunedale,-121.638417,36.80789
1138,Melgaco,-51.104409,-1.569321
1139,LAWRENCE HOTEL,29.82317,-2.91287
1140,Tlacolulan,-97.002104,19.666567
1141,Bello Hotel,-53.745043,-24.720687
1142,Springfield Hotel,-3.192897,53.242184
1143,Natuba,-35.553803,-7.641286
1144,Collegno,7.570122,45.092836
1145,Baienfurt,9.650586,47.8284
1146,Hôtel L'Oiselière Montmagny,-70.570682,46.97604
1147,santa cruz hotel,-64.26794,-27.77244
1148,Caerano di San Marco,11.998655,45.787994
1149,Bastion Hotel Leiden Oegstgeest,4.455367,52.178631
1150,Parnaguá,-44.634312,-10.221183
1151,Avai Stage Hotel,37.468246,-1.625478
1152,Cartersville,-84.799481,34.160411
1153,Holiday Inn Express Hotel & Suites Lewisburg,-80.431261,37.809939
1154,Newburn Hotel,-3.052909,53.795125
1155,Folignano,13.635246,42.820078
1156,Hotel Santo Tomás,4.038067,39.915603
1157,Sallaumines,2.865689,50.420099
1158,Makariv,29.810673,50.450555
1159,Yiduo Qingju Fanshe Hotel,103.759985,36.082578
1160,Kalynivka,28.520604,49.456186
1161,Oakham Hotel,-0.666126,52.672987
1162,Tétouan,-5.36837,35.57845
1163,San Blas hotel,-78.997777,-2.899604
1164,Santa Isabel Cholula Municipality,-98.377056,18.993939
1165,SuperChe Nanchital,-94.408021,18.076407
1166,Hotel der Platengarten,10.57729,49.30186
1167,Novotroitsk,58.33809,51.210343
1168,Fair Lawn,-74.115327,40.936171
1169,Dimitrovgrad,49.597934,54.220698
1170,Horgenzell,9.49671,47.804853
1171,Charmahin,51.196,32.3377
1172,Long Ashton,-2.66098,51.42997
1173,Gravenhurst,-79.341198,44.893085
1174,Nek’emtē,36.1,9.33333
1175,Janduís,-37.406271,-6.017432
1176,Santana de Parnaíba,-46.918616,-23.444168
1177,Pingyao County,112.17806,37.2025
1178,Mapleton Hotel,152.866162,-26.624375
1179,West Loch Hotel,-5.437978,55.855141
1180,Fontanellato,10.172163,44.881474
1181,Monsenhor Tabosa,-40.063796,-4.791441
1182,Tikrit,43.67861,34.61581
1183,Hamilton Hotel,-77.03162,38.90299
1184,Shevchenkove,37.17348,49.69585
1185,Ban Wiang Phan,99.87611,20.42631
1186,Saint-Pierre-lès-Nemours,2.680658,48.269692
