,pageurl,name,hotel_id,area,city,address,lat,long,amenities,hotel_star_rating,hotel_type,review_count,average_rating,photo_count,cleanliness,facilities,location,comfort
806,https://www.booking.com/hotel/in/samira-sea-view-morjim.en-gb.html,Samira Sea View Morjim,3031893,"743, New Wada, Morjim Pernem Goa",Goa,"743, New Wada, Morjim Pernem Goa, 403512 Morjim, India",15.638891,73.72461,Free parking|Airport shuttle|Outdoors|BBQ facilities|Additional charge|Terrace|Pets|Pets are not allowed.|Activities|Badminton equipment|Additional charge|Bicycle rental (additional charge)|Food &amp; Drink|Breakfast in the room|Internet|Parking|Free!|Free public parking is possible on site (reservation is needed).|Accessible parking|Secured parking|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Private check-in/check-out|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|Additional charge|24-hour front desk|Entertainment and family services|Babysitting/child services|Additional charge|Cleaning services|Daily housekeeping|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Safety &amp; security|Safety deposit box|General|Grocery deliveries|Additional charge|Mini-market on site|Air conditioning|Non-smoking throughout|Shops (on site)|Heating|Car hire|Airport shuttle|Non-smoking rooms|Room service|Languages spoken|English|Hindi|Russian,2 stars,Resorts,,,32.0,,,,
807,https://www.booking.com/hotel/in/serviced-5-br-bungalow-in-chhatarpur.en-gb.html,5-BR home in a bungalow,5212362,"C82, Room no. 084 JVTS garden, Near Tivoli garden, Chattarpur Extension, Chattarpur, New Delhi.",Delhi,"C82, Room no. 084 JVTS garden, Near Tivoli garden, Chattarpur Extension, Chattarpur, New Delhi., Chattarpur, 110074 New Delhi, India",28.48944223,77.18158735,Free parking|Air conditioning|Parking|Free!|Free private parking is possible at a location nearby (reservation is not needed).|Accessible parking|Internet|No internet access available.|Kitchen|Freedom to eat when you want|Microwave|Refrigerator|Bathroom|Free toiletries|Private bathroom|Media &amp; Technology|Fun for everyone under one roof|Cable Channels|TV|Pets|Pets are not allowed.|Miscellaneous|Air conditioning|Non-smoking throughout|Languages spoken|English|Hindi,,Holiday homes,5.0,9.1,,0.0,8.0,8.0,0.0
808,https://www.booking.com/hotel/in/saikia-nest.en-gb.html,Saikia Nest the Home-stay,1748294,"Rajgarh Bylane No-9, House No 38, Pubsarania, Rajgarh",Guwahati,"Rajgarh Bylane No-9, House No 38, Pubsarania, Rajgarh, 781003 Guwahati, India",26.17518458,91.77113315,Free WiFi|Free parking|Non-smoking rooms|Outdoors|Sun terrace|Terrace|Garden|Pets|Pets are not allowed.|Activities|Cooking class|Additional charge|Food &amp; Drink|Chocolate or cookies|Bottle of water|Breakfast in the room|Good|coffee!|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Wellness facilities|Yoga classes|Services|Shared lounge/TV area|Trouser press|Additional charge|Luggage storage|Ticket service|Tour desk|Car hire|Currency exchange|Ironing service|Additional charge|Laundry|Additional charge|Safety &amp; security|CCTV outside property|General|Designated smoking area|Air conditioning|Heating|Non-smoking rooms|Newspapers|Languages spoken|English|Hindi,,Homestays,155.0,9.3,35.0,0.0,0.0,8.6,0.0
809,https://www.booking.com/hotel/in/spot-on-64796-vailankanni-guest-house.en-gb.html,SPOT ON 64796 Vailankanni Guest House,5943050,Umtav Vado,Goa,"Umtav Vado, 403516 Calangute, India",15.54355391,73.75942457,24-hour front desk|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Parking options available|Accessible parking|Services|Shared lounge/TV area|24-hour front desk|General|Air conditioning,3-star hotel,Hotels,,,26.0,,,,
810,https://www.booking.com/hotel/in/om-palace-jaipur.en-gb.html,Hotel Om Palace-Ajmer Road,1708373,"Opp. Heerapura Power House, Ajmer Road, Jaipur Rajasthan",Jaipur,"Opp. Heerapura Power House, Ajmer Road, Jaipur Rajasthan, Civil Lines, 302021 Jaipur, India",26.90528498,75.77586472,Free WiFi|Free parking|Airport shuttle|Restaurant|Room service|Non-smoking rooms|Outdoors|Sun terrace|Terrace|Garden|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Street parking|Secured parking|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Private check-in/check-out|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|Additional charge|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Safety deposit box|General|Shuttle service|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Non-smoking throughout|Heating|Car hire|Lift|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi, 3-star hotel ,Hotels,5.0,8.9,39.0,9.0,8.5,8.5,0.0
811,https://www.booking.com/hotel/in/royal-residency-chandan-nagar.en-gb.html,Hotel Royal Residency,2829790,"Opp Water Tank,Near Tata Garden Nagar Road, Wadgaonsheri, Chandan Nagar, Kharadi",Pune,"Opp Water Tank,Near Tata Garden Nagar Road, Wadgaonsheri, Chandan Nagar, Kharadi, 411014 Pune, India",18.56189986,73.92793536,Free WiFi|Free parking|Airport shuttle|Non-smoking rooms|24-hour front desk|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Additional charge|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|Daily housekeeping|Airport shuttle (additional charge)|Ironing service|Additional charge|24-hour front desk|General|Air conditioning|Additional charge|Non-smoking throughout|Lift|Non-smoking rooms|Newspapers, 2-star hotel ,Hotels,34.0,5.2,13.0,0.0,0.0,0.0,0.0
812,https://www.booking.com/hotel/in/edition-o-30029-blue-moon-delhi12.en-gb.html,Edition O 30029 Hotel Blue Moon,4322625,"Plot No.91, Pocket 2, Near Apollo Hospitals, Jasola Vihar",Delhi,"Plot No.91, Pocket 2, Near Apollo Hospitals, Jasola Vihar, Jasola, 110025 New Delhi, India",28.54285268,77.29476716,Free WiFi|Family rooms|Restaurant|Non-smoking rooms|Room service|24-hour front desk|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|No parking available.|Services|Daily housekeeping|Trouser press|Laundry|Additional charge|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|24-hour security|General|Air conditioning|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi, 3-star hotel ,Hotels,3.0,,45.0,,,,
813,https://www.booking.com/hotel/in/oyo-37693-garden-inn-lucknow12.en-gb.html,OYO 37693 Garden Inn,4993715,"1/17, VIRAJ KHAND OPPOSITE HOTEL THE GRAND JBR GOMTINAGAR LUCKNOW",Lucknow,"1/17, VIRAJ KHAND OPPOSITE HOTEL THE GRAND JBR GOMTINAGAR LUCKNOW, Gomti Nagar, 226010 Lucknow, India",26.854283,81.027392,Free WiFi|Free parking|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Services|Daily housekeeping|Trouser press|Additional charge|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,45.0,,,,
814,https://www.booking.com/hotel/in/oyo-24896-home-compact-1-bhk-near-rediyarpalayam-pondicherry1.en-gb.html,Cosy 1BHK Homestay near Pondicherry City Centre,4362413,"1, No 36, 2nd Cross St, Mariyal Nagar, Rediyarpalayam",Pondicherry,"1, No 36, 2nd Cross St, Mariyal Nagar, Rediyarpalayam, 605010 Pondicherry, India",11.9265,79.794164,Family rooms|Non-smoking rooms|Parking|No parking available.|Internet|No internet access available.|Kitchen|Freedom to eat when you want|Refrigerator|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Bath or Shower|Private bathroom|Toilet|Living Area|Space for everyone to be together|Dining area|Media &amp; Technology|Fun for everyone under one roof|Cable Channels|TV|Room Amenities|Extra comfort|Fan|Trash cans|Pets|Pets are not allowed.|Cleaning services|Daily housekeeping|Miscellaneous|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,3 stars,Villas,,,,,,,
815,https://www.booking.com/hotel/in/kings-cottage-a-wandertrails-stay.en-gb.html,Kings Cottage - A Wandertrails Showcase,3712566,"#17, Palace Estate, Near Nalanda Palace, Kakkabe Post, Madikeri Taluk,, Coorg, Karnataka",Coorg,"#17, Palace Estate, Near Nalanda Palace, Kakkabe Post, Madikeri Taluk,, Coorg, Karnataka, 571212 Kakkabe, India",12.238388,75.640771,Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Secured parking|Internet|No internet access available.|Bedroom|Wardrobe or closet|Bathroom|Towels|Free toiletries|Linen|Private bathroom|Toilet|Living Area|Seating Area|Room Amenities|Non-feather pillow|Feather pillow|Adapter|Socket near the bed|Drying rack for clothing|Clothes rack|Pets|Pets are not allowed.|Outdoors|Outdoor furniture|BBQ facilities|Additional charge|Garden|General|Fan|Trash cans|Tile/Marble floor|Private entrance|Family rooms|Non-smoking rooms|Food &amp; Drink|Bottle of water|Kid meals|Activities|Walking tours|Additional charge|Services|Private check-in/check-out|Luggage storage|View|View,,Homestays,8.0,9.0,19.0,9.1,,0.0,9.1
816,https://www.booking.com/hotel/in/k3-westwinds.en-gb.html,K3 WESTWINDS,2470043,"204/004 WESTWINDS, COLVA Benaulim road",Goa,"204/004 WESTWINDS, COLVA Benaulim road, 403716 Benaulim, India",15.25647271,73.93291354,1 swimming pool|WiFi|Non-smoking rooms|Parking|No parking available.|Internet|WiFi is available in public areas and costs INR 200 per 24 hours.|Kitchen|Freedom to eat when you want|Washing Machine|Refrigerator|Bedroom|Wardrobe or closet|Bathroom|Towels|Towels/Sheets (extra fee)|Free toiletries|Toilet paper|Private bathroom|Living Area|Space for everyone to be together|Dining area|Media &amp; Technology|Fun for everyone under one roof|Flat-screen TV|TV|Room Amenities|Extra comfort|Fan|Air conditioning|Clothes rack|Tile/Marble floor|Pets|Pets are not allowed.|Accessibility|Entire unit located on ground floor|Outdoors|Sit back and relax|Balcony|Garden|Wellness facilities|Swimming Pool|Swimming pool|Outdoor pool (all year)|Outdoor pool|General|Paid WiFi|Building characteristics|Private apartment in building|Outdoor &amp; View|Enjoy the view|Garden view|Miscellaneous|Non-smoking throughout|Non-smoking rooms,,Apartments,7.0,7.5,,0.0,0.0,8.2,7.9
817,https://www.booking.com/hotel/in/airport-plazzo.en-gb.html,Airport Plazzo,5581031,a-339 Ground floor MTNL exchange mtnl exchange building,Delhi,"a-339 Ground floor MTNL exchange mtnl exchange building, Mahipalpur, 110037 New Delhi, India",28.54619433,77.12601514,Free WiFi|Airport shuttle|Family rooms|Free parking|Non-smoking rooms|Room service|Pets|Pets are not allowed.|Food &amp; Drink|Breakfast in the room|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Parking garage|Secured parking|Reception services|Private check-in/check-out|Concierge service|ATM/cash machine on site|Express check-in/check-out|24-hour front desk|Cleaning services|Shoeshine|Business facilities|Fax/photocopying|Business centre|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|24-hour security|General|Airport shuttle (additional charge)|Designated smoking area|Air conditioning|Non-smoking throughout|Lift|Family rooms|Non-smoking rooms|Room service,,Hotels,74.0,8.4,29.0,8.2,8.2,0.0,8.1
818,https://www.booking.com/hotel/in/ambarish-grand-residency.en-gb.html,Hotel Ambarish Grand Residency,457967,"MD Shah Road, Near Railway Station, Paltan Bazaar",Guwahati,"MD Shah Road, Near Railway Station, Paltan Bazaar, 781008 Guwahati, India",26.17863967,91.74957812,Free WiFi|Airport shuttle|Free parking|Family rooms|Restaurant|Non-smoking rooms|Bar|Outdoors|Terrace|Garden|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Breakfast in the room|Bar|Restaurant|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Accessibility|Higher level toilet|Parking|Free!|Free private parking is possible on site (reservation is needed).|Secured parking|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Private check-in/check-out|ATM/cash machine on site|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Entertainment and family services|Babysitting/child services|Additional charge|Cleaning services|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Safety deposit box|General|Shuttle service|Mini-market on site|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Air conditioning|Non-smoking throughout|Shops (on site)|Car hire|Packed lunches|Lift|VIP room facilities|Family rooms|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi, 3-star hotel ,Hotels,36.0,5.1,46.0,0.0,0.0,6.9,0.0
819,https://www.booking.com/hotel/in/balwas.en-gb.html,Hotel Balwas,1173150,"323, Opposite Super Cinema, 12th Lane, Grant Road",Mumbai,"323, Opposite Super Cinema, 12th Lane, Grant Road, 400007 Mumbai, India",18.96145468,72.82156926,Free WiFi|Free parking|Room service|24-hour front desk|Facilities for disabled guests|Lift|Outdoors|Outdoor furniture|Terrace|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Accessibility|Wheelchair accessible|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not possible).|Accessible parking|Street parking|Reception services|Lockers|Currency exchange|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|General|Shuttle service|Shuttle service (additional charge)|Air conditioning|Soundproof rooms|Lift|Facilities for disabled guests|Room service|Languages spoken|Arabic|English|Hindi|Urdu, 1-star hotel ,Hotels,34.0,6.6,45.0,6.2,6.5,7.4,6.4
820,https://www.booking.com/hotel/in/oyo-5638-om-regency.en-gb.html,OYO 5638 Om Regency,6083497,"Om Regency, Kamakhya Dham Near Kamakhya Higher Secondary School, Guwahati",Guwahati,"Om Regency, Kamakhya Dham Near Kamakhya Higher Secondary School, Guwahati, 781010 Guwahati, India",26.163562,91.707383,Restaurant|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|No internet access available.|Parking|Parking options available|Accessible parking|Services|Daily housekeeping|Shared lounge/TV area|24-hour front desk|Meeting/banquet facilities|General|Air conditioning|Lift|Languages spoken|English|Hindi,3-star hotel,Hotels,,,33.0,,,,
821,https://www.booking.com/hotel/in/oyo-37359-shiv-villa.en-gb.html,OYO 37359 Hotel Shiv Villa,5492386,"Shivdeep Building, Nr veg. market, Nr. SBI Bank, Above South Indian Bank, Opp. Railway station, Maninagar, Ahmedabad",Ahmedabad,"Shivdeep Building, Nr veg. market, Nr. SBI Bank, Above South Indian Bank, Opp. Railway station, Maninagar, Ahmedabad, Maninagar, 380008 Ahmedabad, India",22.996922,72.61151,Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|Services|Daily housekeeping|Trouser press|Languages spoken|English|Hindi, 3-star hotel ,Hotels,1.0,,30.0,,,,
822,https://www.booking.com/hotel/in/313-39-s-royal-suites.en-gb.html,OYO 61270 313s Royal Suites,4606597,Opp. Kalady Bus Stand Kalady,Kochi,"Opp. Kalady Bus Stand Kalady, 683574 Cochin, India",10.170885,76.44713,Free WiFi|Family rooms|Free parking|Room service|24-hour front desk|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|General|Air conditioning|Family rooms, 3-star hotel ,Hotels,37.0,8.2,26.0,7.8,8.1,8.3,8.3
823,https://www.booking.com/hotel/in/silverkey-executive-stays-42920-dwarka-sector-3.en-gb.html,SilverKey Executive Stays 42920 Dwarka Sector 3,5467667,"DWARKA SECTOR 3, Delhi",Delhi,"DWARKA SECTOR 3, Delhi, Dwarka, 110078 New Delhi, India",28.607372,77.05054,Air conditioning|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|General|Air conditioning|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,43.0,,,,
824,https://www.booking.com/hotel/in/oyo-16820-ken-guest-house-kolkata123.en-gb.html,OYO 16820 Ken Guest House,4521765,"Ken Guest House, P-91 Block-B Bangur Avenue",Kolkata,"Ken Guest House, P-91 Block-B Bangur Avenue, 700055 Kolkata, India",22.605874,88.411822,Free WiFi|Airport shuttle (free)|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|No parking available.|Services|Daily housekeeping|Airport shuttle (free)|Trouser press|Additional charge|Laundry|Additional charge|Languages spoken|English|Hindi, 3-star hotel ,Hotels,1.0,,31.0,,,,
825,https://www.booking.com/hotel/in/the-oberoi-bangalore.en-gb.html,The Oberoi Bengaluru,78800,"37-39, Mahatma Gandhi Road",Bengaluru,"37-39, Mahatma Gandhi Road , 560001 Bangalore, India",12.97317386,77.61857986,Free WiFi|Airport shuttle|Swimming pool|Family rooms|Free parking|superb fitness centre|Bar|Outdoors|Outdoor furniture|Terrace|Garden|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Activities|Live music/performance|Off-site|Cooking class|Additional charge|Food &amp; Drink|On-site coffee house|Chocolate or cookies|Fruits|Additional charge|Bottle of water|Additional charge|Wine/champagne|Additional charge|Kid meals|Additional charge|Special diet menus (on request)|Breakfast in the room|Bar|Restaurant|Great|coffee!|Accessibility|Lower bathroom sink|Higher level toilet|Toilet with grab rails|Wheelchair accessible|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Accessible parking|Secured parking|Wellness facilities|Swimming Pool|Swimming pool|Fitness/spa locker rooms|Yoga classes|Fitness|Spa/wellness packages|Spa lounge/relaxation area|Steam room|Spa Facilities|Body wrap|Body scrub|Body Treatments|Hair styling|Hair colouring|Hair cut|Pedicure|Manicure|Hair treatments|Make up services|Waxing services|Facial treatments|Beauty Services|Sun umbrellas|Sun loungers or beach chairs|Shallow end|Pool bar|Pool/beach towels|Heated pool|Outdoor pool (all year)|Outdoor pool|Massage|Additional charge|Spa and wellness centre|Additional charge|Fitness centre|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Public transport tickets|Additional charge|Reception services|Lockers|Private check-in/check-out|Concierge service|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Entertainment and family services|Children television networks|Babysitting/child services|Additional charge|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Shuttle service|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Air conditioning|Car hire|Packed lunches|Soundproof rooms|Lift|Bridal suite|VIP room facilities|Family rooms|Barber/beauty shop|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi,5-star hotel,Hotels,882.0,9.5,28.0,0.0,0.0,0.0,0.0
826,https://www.booking.com/hotel/in/red-crown.en-gb.html,Red Crown Hotel,4793702,"383/1/2, Indira Gandhi International Airport road Road no 3, on main NH 8, Mahipalpur",Delhi,"383/1/2, Indira Gandhi International Airport road Road no 3, on main NH 8, Mahipalpur, Mahipalpur, 110037 New Delhi, India",28.54846718,77.12675611,Free WiFi|Airport shuttle|Free parking|Spa and wellness centre|Non-smoking rooms|Room service|Pets|Pets are not allowed.|Food &amp; Drink|Fruits|Additional charge|Bottle of water|Breakfast in the room|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Street parking|Secured parking|Wellness facilities|Full body massage|Couples massage|Spa Facilities|Public Bath|Massage|Additional charge|Spa and wellness centre|Additional charge|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Private check-in/check-out|ATM/cash machine on site|Luggage storage|Currency exchange|Express check-in/check-out|Additional charge|24-hour front desk|Entertainment and family services|Children television networks|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Laundry|Additional charge|Safety &amp; security|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|General|Airport shuttle (additional charge)|Air conditioning|VIP room facilities|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi,4-star hotel,Hotels,27.0,6.1,45.0,6.7,,7.0,6.5
827,https://www.booking.com/hotel/in/palm-greens.en-gb.html,Hotel Palm Greens,1786512,"J-295, Saket Opposite J block market",Delhi,"J-295, Saket Opposite J block market, Saket, 110017 New Delhi, India",28.52185054,77.2154353,Free WiFi|Airport shuttle|Family rooms|Free parking|Spa and wellness centre|Restaurant|Outdoors|Terrace|Pets|Pets are not allowed.|Food &amp; Drink|Fruits|Additional charge|Bottle of water|Additional charge|Restaurant|Accessibility|Higher level toilet|Toilet with grab rails|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Secured parking|Wellness facilities|Spa and wellness centre|Additional charge|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Luggage storage|Currency exchange|24-hour front desk|Cleaning services|Ironing service|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Safety deposit box|General|Shuttle service|Shuttle service (additional charge)|Designated smoking area|Air conditioning|Car hire|Soundproof rooms|Lift|Family rooms|Barber/beauty shop|Facilities for disabled guests|Airport shuttle|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi, 3-star hotel ,Hotels,55.0,8.2,46.0,8.0,7.5,8.6,8.1
828,https://www.booking.com/hotel/in/sydney-x.en-gb.html,SYDNEY-X,5811236,"Girkarwada, Next To God's Gift, Arambol, Goa. Girkarwada, Next To God's Gift, Arambol, Goa.",Goa,"Girkarwada, Next To God's Gift, Arambol, Goa. Girkarwada, Next To God's Gift, Arambol, Goa., 403524 Arambol, India",15.681964,73.706344,Free WiFi|Beachfront|Free parking|Airport shuttle|Family rooms|Non-smoking rooms|Bar|Outdoors|Beachfront|Garden|Pets|Free!|Pets are allowed. No extra charges.|Activities|Beach|Food &amp; Drink|On-site coffee house|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Additional charge|Wine/champagne|Additional charge|Kid-friendly buffet|Kid meals|Additional charge|Special diet menus (on request)|Snack bar|Bar|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is not needed).|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|General|Airport shuttle (additional charge)|Vending machine (drinks)|Packed lunches|Family rooms|Non-smoking rooms|Room service,,Resorts,2.0,,10.0,,,,
829,https://www.booking.com/hotel/in/oyo-16378-divine-himalaya-manali.en-gb.html,OYO 16378 Divine Himalaya,4140703,"Divine Himalaya, Shuru, Naggar Road",Manali,"Divine Himalaya, Shuru, Naggar Road, 175131 Manāli, India",32.2154614,77.2000075,Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Parking options available|Secured parking|Services|Daily housekeeping|Trouser press|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,45.0,,,,
830,https://www.booking.com/hotel/in/oyo-11950-relax-holiday-home.en-gb.html,OYO 11950 Relax Holiday Home,3206590,"355/1, Aquem Madgaon Road. Near Madgaon fire station.",Goa,"355/1, Aquem Madgaon Road. Near Madgaon fire station., 403601 Raia, India",15.27069591,73.97276983,Outdoors|Terrace|Garden|Pets|Pets are not allowed.|Food &amp; Drink|Bottle of water|Restaurant|Good|coffee!|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|CCTV outside property|CCTV in common areas|24-hour security|General|Air conditioning|Non-smoking throughout|Lift|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,3-star hotel,Hotels,113.0,8.3,38.0,8.6,8.1,8.0,8.7
831,https://www.booking.com/hotel/in/vivanta-by-taj-yeshwantpur.en-gb.html,Taj Yeshwantpur Bengaluru,316786,"2275, Tumkur Road,Yeshwantpur",Bengaluru,"2275, Tumkur Road,Yeshwantpur, 560022 Bangalore, India",13.02905992,77.54044175,Free WiFi|Airport shuttle|Swimming pool|Family rooms|Free parking|very good fitness centre|Bar|Outdoors|Outdoor furniture|BBQ facilities|Additional charge|Garden|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Activities|Themed dinner nights|Additional charge|Evening entertainment|Additional charge|Nightclub/DJ|Additional charge|Food &amp; Drink|On-site coffee house|Chocolate or cookies|Additional charge|Fruits|Bottle of water|Additional charge|Wine/champagne|Additional charge|Kid meals|Additional charge|Special diet menus (on request)|Breakfast in the room|Bar|Restaurant|Great|coffee!|Internet|Free!|WiFi is available in all areas and is free of charge.|Accessibility|Visual aids: Braille|Toilet with grab rails|Wheelchair accessible|Parking|Free!|Free public parking is possible on site (reservation is needed).|Accessible parking|Parking garage|Secured parking|Pool and wellness|Swimming pool|Full body massage|Hand massage|Head massage|Couples massage|Foot massage|Neck massage|Back massage|Spa/wellness packages|Spa lounge/relaxation area|Steam room|Spa Facilities|Beauty Services|Sun loungers or beach chairs|Pool/beach towels|Outdoor pool (all year)|Massage|Additional charge|Spa and wellness centre|Additional charge|Fitness centre|Sauna|Reception services|Concierge service|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Entertainment and family services|Children television networks|Babysitting/child services|Additional charge|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|General|Shuttle service|Pet bowls|Pet basket|Grocery deliveries|Additional charge|Shared lounge/TV area|Airport shuttle (additional charge)|Shuttle service (additional charge)|Designated smoking area|Air conditioning|Non-smoking throughout|Shops (on site)|Car hire|Packed lunches|Soundproof rooms|Gift shop|Safety deposit box|Lift|Bridal suite|VIP room facilities|Family rooms|Barber/beauty shop|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi, 5-star hotel ,Hotels,889.0,8.8,46.0,0.0,0.0,8.2,0.0
